TTSBinIdx	DataRowID	TCIDIdx	TTSRef
25024768	7386	9710	chr17
25025878	7388	9712	chr17
25027875	7392	9716	chr17
25028723	6096	8026	chr17
25031395	6096	8026	chr17
25031688	7396	9721	chr17
25032034	7397	9722	chr17
25032734	6099	8030	chr17
25032915	6100	8031	chr17
25033684	7398	9724	chr17
25034964	6101	8033	chr17
25035097	7399	9726	chr17
25035476	7400	9727	chr17
25035477	7400	9727	chr17
25035500	6102	8034	chr17
25035518	6102	8034	chr17
25036338	7401	9728	chr17
25036687	7402	9730	chr17
25036717	7402	9730	chr17
25036729	7402	9730	chr17
25036853	7402	9730	chr17
25037122	7403	9731	chr17
25037123	6104	8036	chr17
25037446	6106	8038	chr17
25037722	7405	9735	chr17
25037997	6107	8039	chr17
25039221	7408	9742	chr17
25039666	7410	9744	chr17
25039689	7410	9744	chr17
25039925	7412	9746	chr17
25040403	7413	9748	chr17
25042188	7416	9752	chr17
25042190	6108	8041	chr17
25042195	6108	8041	chr17
25044425	7426	9763	chr17
25045098	6112	8046	chr17
25045747	7429	9767	chr17
25046312	7429	9767	chr17
25046364	7435	9774	chr17
25046598	6114	8049	chr17
25046604	6114	8049	chr17
25047175	7436	9775	chr17
25047802	7438	9777	chr17
25047863	6115	8050	chr17
25048159	6117	8053	chr17
25048477	6118	8054	chr17
25048623	7441	9783	chr17
25048829	6120	8056	chr17
25049789	7445	9787	chr17
25050081	6123	8064	chr17
25050160	7446	9788	chr17
25050162	6124	8065	chr17
25050269	6126	8067	chr17
25050437	7448	9792	chr17
25050632	7450	9794	chr17
25050635	7450	9794	chr17
25050735	7452	9796	chr17
25050738	6130	8071	chr17
25051113	7453	9797	chr17
25051543	6132	8075	chr17
25051989	7457	9801	chr17
25052042	6133	8076	chr17
25053107	7459	9803	chr17
25054955	6141	8087	chr17
25054956	7460	9804	chr17
25055150	7464	9810	chr17
25055449	7465	9811	chr17
25055620	7466	9813	chr17
25055622	6143	8089	chr17
25055628	6143	8089	chr17
25056604	7468	9815	chr17
25061465	6145	8091	chr17
25065111	7474	9823	chr17
25066324	7477	9826	chr17
25067168	6153	8103	chr17
25067893	7482	9834	chr17
25068521	6156	8107	chr17
25069076	7484	9836	chr17
25070883	6158	8111	chr17
25070906	6160	8113	chr17
25070989	6161	8114	chr17
25071119	6163	8116	chr17
25071562	7487	9840	chr17
25071902	7488	9841	chr17
25071907	7488	9841	chr17
25072554	7489	9842	chr17
25072930	6165	8118	chr17
25072935	7492	9845	chr17
25072957	6165	8118	chr17
25073104	7493	9846	chr17
25073154	7494	9847	chr17
25073183	7495	9848	chr17
25073279	6168	8122	chr17
25073281	6168	8122	chr17
25073388	7496	9851	chr17
25073391	7496	9851	chr17
25073576	6170	8125	chr17
25073704	7497	9852	chr17
25073834	6172	8127	chr17
25073842	6172	8127	chr17
25074052	7500	9855	chr17
25074124	6175	8131	chr17
25074278	6178	8134	chr17
25074310	6179	8135	chr17
25074568	6180	8136	chr17
25074707	7501	9856	chr17
25074800	7503	9858	chr17
25074841	6181	8137	chr17
25074962	6183	8140	chr17
25075015	6184	8141	chr17
25075113	6185	8142	chr17
25075152	6186	8144	chr17
25075210	6187	8145	chr17
25075555	7504	9859	chr17
25075573	7827	10284	chr17
25075601	7504	9859	chr17
25075602	6189	8147	chr17
25076249	6192	8152	chr17
25076342	6192	8152	chr17
25076379	6194	8154	chr17
25076486	6196	8156	chr17
25076554	6197	8158	chr17
25076660	7505	9862	chr17
25076908	7506	9863	chr17
25077037	7508	9865	chr17
25077060	6199	8162	chr17
25077268	6200	8163	chr17
25077514	7511	9868	chr17
25077619	6202	8165	chr17
25077633	6202	8165	chr17
25077634	7511	9868	chr17
25077642	6202	8165	chr17
25077811	6203	8166	chr17
25077956	6205	8168	chr17
25079158	6210	8175	chr17
25079309	6210	8175	chr17
25079607	6215	8181	chr17
25079647	6215	8181	chr17
25080053	7515	9874	chr17
25080078	7517	9876	chr17
25080079	7517	9876	chr17
25080080	6219	8185	chr17
25080785	6222	8188	chr17
25081149	6224	8190	chr17
25081636	7520	9879	chr17
25081944	7523	9882	chr17
25081948	7523	9882	chr17
25082000	7524	9883	chr17
25082283	7526	9885	chr17
25082388	7528	9887	chr17
25082523	7529	9888	chr17
25082661	7530	9890	chr17
25082865	7531	9891	chr17
25083251	6231	8198	chr17
25083645	6233	8202	chr17
25083861	6234	8203	chr17
25083867	6234	8203	chr17
25084157	6236	8205	chr17
25084474	7535	9899	chr17
25085117	6237	8207	chr17
25088207	7539	9907	chr17
25088752	7542	9910	chr17
25089884	7545	9913	chr17
25090416	7545	9913	chr17
25090974	6240	8211	chr17
25096525	6241	8213	chr17
25099812	7557	9929	chr17
25107332	7577	9959	chr17
25107734	7578	9961	chr17
25108062	7580	9963	chr17
25116743	6258	8240	chr17
25120732	7587	9972	chr17
25120967	6263	8245	chr17
25127418	6267	8252	chr17
25127962	6267	8252	chr17
25128654	6269	8255	chr17
25130939	7589	9975	chr17
25141453	6279	8266	chr17
25153366	7601	9994	chr17
25153384	7601	9994	chr17
25153412	7601	9994	chr17
25154175	7603	9996	chr17
25155435	7606	9999	chr17
25156395	7608	10001	chr17
25157587	7609	10005	chr17
25157754	6308	8297	chr17
25158081	6313	8303	chr17
25160208	6321	8312	chr17
25160752	6323	8314	chr17
25162705	7610	10006	chr17
25162914	7610	10006	chr17
25162931	6327	8318	chr17
25164294	7618	10019	chr17
25164569	6330	8323	chr17
25164914	6331	8324	chr17
25166451	7621	10023	chr17
25167297	7623	10025	chr17
25167662	7669	10083	chr17
25170480	7633	10037	chr17
25171186	6347	8348	chr17
25173131	7636	10042	chr17
25173566	7639	10046	chr17
25173572	7639	10046	chr17
25173792	6353	8354	chr17
25175723	7643	10051	chr17
25176533	7645	10053	chr17
25176583	7645	10053	chr17
25176676	7645	10053	chr17
25177573	6359	8362	chr17
25179129	7648	10059	chr17
25180483	7651	10062	chr17
25180487	6362	8366	chr17
25181150	7655	10066	chr17
25181152	6363	8369	chr17
25181637	6366	8372	chr17
25181846	6369	8375	chr17
25182594	6372	8379	chr17
25183015	6373	8380	chr17
25183364	6375	8382	chr17
25183370	6375	8382	chr17
25183909	7658	10070	chr17
25183911	6377	8384	chr17
25184394	7662	10074	chr17
25184536	8484	11121	chr17
25187203	6313	8303	chr17
25187581	6308	8297	chr17
25187980	7609	10005	chr17
25190806	6386	8399	chr17
25191229	7672	10090	chr17
25193132	6389	8402	chr17
25194386	7674	10093	chr17
25194540	7674	10093	chr17
25194631	7675	10094	chr17
25194870	6392	8406	chr17
25196097	6393	8408	chr17
25197246	6399	8414	chr17
25198213	7678	10099	chr17
25199438	7681	10102	chr17
25200537	7682	10103	chr17
25200852	6403	8418	chr17
25201629	6403	8418	chr17
25202319	6403	8418	chr17
25209720	7693	10117	chr17
25212028	6420	8439	chr17
25212905	7696	10123	chr17
25213291	7698	10125	chr17
25213605	6421	8440	chr17
25213639	6421	8440	chr17
25214522	6423	8442	chr17
25214810	6423	8442	chr17
25257937	6427	8447	chr17
25263001	7711	10140	chr17
25263930	7713	10142	chr17
25265422	6430	8454	chr17
25268351	7720	10152	chr17
25268572	7722	10154	chr17
25268699	7724	10156	chr17
25269732	6437	8468	chr17
25270235	6438	8469	chr17
25270522	7727	10160	chr17
25270714	7728	10161	chr17
25270765	7729	10162	chr17
25270986	7730	10163	chr17
25271138	7732	10167	chr17
25271447	7733	10168	chr17
25271617	7734	10169	chr17
25271619	6443	8474	chr17
25272114	7735	10172	chr17
25272175	7736	10173	chr17
25272178	7736	10173	chr17
25272258	7739	10176	chr17
25272265	7739	10176	chr17
25272284	6446	8479	chr17
25272436	6447	8480	chr17
25273424	7740	10177	chr17
25273973	7741	10179	chr17
25274026	7742	10181	chr17
25274511	7744	10183	chr17
25275056	7747	10186	chr17
25275425	6451	8487	chr17
25275752	7751	10190	chr17
25276800	7751	10190	chr17
25277464	6454	8491	chr17
25277937	7756	10196	chr17
25278905	6457	8494	chr17
25280683	6461	8498	chr17
25280892	7759	10200	chr17
25280931	6463	8500	chr17
25284294	6466	8504	chr17
25284296	7761	10205	chr17
25284412	6466	8504	chr17
25286164	6468	8506	chr17
25287355	7768	10213	chr17
25287917	7769	10214	chr17
25288336	7770	10215	chr17
25288785	6471	8510	chr17
25288800	6471	8510	chr17
25289770	6472	8512	chr17
25290591	6473	8514	chr17
25293243	7772	10217	chr17
25293316	6483	8530	chr17
25294058	7775	10220	chr17
25294213	6486	8533	chr17
25294705	6488	8535	chr17
25295945	6490	8538	chr17
25297969	7783	10229	chr17
25298137	7784	10230	chr17
25298213	7785	10231	chr17
25298912	6480	8527	chr17
25303589	7788	10238	chr17
25304013	7789	10239	chr17
25304366	6496	8546	chr17
25305207	6498	8549	chr17
25306420	6499	8551	chr17
25307657	6502	8554	chr17
25308418	7794	10245	chr17
25308497	6503	8555	chr17
25309440	6507	8560	chr17
25309867	6508	8562	chr17
25313765	7799	10251	chr17
25314275	6509	8563	chr17
25314914	6511	8565	chr17
25317926	7809	10261	chr17
25326564	7809	10261	chr17
25327548	11042	14375	chr17
25327698	6515	8569	chr17
25327852	6517	8571	chr17
25328186	6518	8572	chr17
25328560	6520	8574	chr17
25328628	7818	10271	chr17
25330803	6521	8575	chr17
25334611	7820	10274	chr17
25334801	6525	8581	chr17
25336194	7823	10279	chr17
25336212	6528	8584	chr17
25336419	7825	10282	chr17
25336474	6529	8586	chr17
25336940	7827	10284	chr17
25337426	6530	8588	chr17
25339321	7832	10290	chr17
25339873	7832	10290	chr17
25340782	7841	10305	chr17
25340868	6531	8590	chr17
25342524	7843	10307	chr17
25342952	7847	10311	chr17
25343090	6533	8595	chr17
25343799	7853	10318	chr17
25344299	7855	10320	chr17
25344303	7855	10320	chr17
25344391	7860	10325	chr17
25344433	7860	10325	chr17
25344811	7862	10327	chr17
25344863	7865	10330	chr17
25345176	7866	10331	chr17
25345642	6536	8599	chr17
25346038	6538	8601	chr17
25349807	7873	10344	chr17
25350639	7876	10347	chr17
25350640	6545	8613	chr17
25350733	6546	8614	chr17
25351208	6547	8615	chr17
25351306	6548	8616	chr17
25354673	6549	8618	chr17
25354787	6551	8620	chr17
25358292	7885	10356	chr17
25358886	7885	10356	chr17
25359395	7885	10356	chr17
25359399	6554	8623	chr17
25360225	6556	8626	chr17
25361760	7898	10373	chr17
25362776	7903	10378	chr17
25366255	6561	8633	chr17
25366722	7911	10387	chr17
25369347	7913	10390	chr17
25370344	6568	8641	chr17
25370591	7915	10392	chr17
25370771	7915	10392	chr17
25370816	6570	8643	chr17
25371287	7917	10394	chr17
25371542	7919	10397	chr17
25371826	7921	10399	chr17
25371987	6571	8644	chr17
25374805	7924	10402	chr17
25375265	7925	10404	chr17
25375546	7926	10406	chr17
25377305	7927	10408	chr17
25377801	7931	10413	chr17
25377903	6578	8657	chr17
25379367	7933	10416	chr17
25379557	6581	8660	chr17
25379573	6581	8660	chr17
25379659	6582	8661	chr17
25379941	6584	8663	chr17
25379973	6586	8665	chr17
25380169	7934	10417	chr17
25380593	7936	10419	chr17
25381930	7937	10420	chr17
25381970	6587	8668	chr17
25382463	7939	10424	chr17
25382475	7939	10424	chr17
25382564	7940	10425	chr17
25383096	6589	8671	chr17
25383442	6592	8674	chr17
25383834	7943	10428	chr17
25383916	6593	8675	chr17
25384295	7945	10431	chr17
25384513	6594	8676	chr17
25384691	6594	8676	chr17
25385068	6597	8679	chr17
25386167	6598	8680	chr17
25386708	6599	8681	chr17
25386935	7949	10435	chr17
25387468	7951	10437	chr17
25387722	6602	8685	chr17
25388304	7952	10439	chr17
25388943	7955	10443	chr17
25389767	7958	10446	chr17
25389940	7960	10448	chr17
25390326	7961	10449	chr17
25391010	7963	10452	chr17
25391960	7966	10460	chr17
25392140	7967	10461	chr17
25392664	7969	10463	chr17
25392957	7970	10464	chr17
25393159	7971	10465	chr17
25393229	7972	10466	chr17
25393379	7973	10468	chr17
25393560	7974	10469	chr17
25393703	7975	10470	chr17
25393840	7976	10471	chr17
25394130	6604	8689	chr17
25394693	7978	10477	chr17
25394786	7979	10478	chr17
25394895	7978	10477	chr17
25394970	7978	10477	chr17
25395137	7980	10480	chr17
25396381	7978	10477	chr17
25396445	7981	10482	chr17
25397962	7984	10491	chr17
25398099	7986	10493	chr17
25398344	7987	10495	chr17
25398478	7988	10496	chr17
25398572	7990	10498	chr17
25399009	7992	10500	chr17
25399157	7993	10501	chr17
25399416	7995	10503	chr17
25399534	7997	10505	chr17
25400177	6608	8698	chr17
25400411	6609	8699	chr17
25400634	7999	10507	chr17
25401155	8000	10508	chr17
25401410	8003	10513	chr17
25401651	8005	10515	chr17
25401666	6611	8703	chr17
25401942	8006	10516	chr17
25402478	8009	10519	chr17
25402594	6612	8704	chr17
25403417	8011	10521	chr17
25403421	6613	8706	chr17
25403423	8011	10521	chr17
25403626	8012	10523	chr17
25404373	8015	10527	chr17
25404459	8018	10530	chr17
25404473	6614	8708	chr17
25405058	8021	10534	chr17
25405100	8022	10535	chr17
25405191	8023	10536	chr17
25407130	8027	10541	chr17
25407131	8027	10541	chr17
25407479	8029	10543	chr17
25408605	6619	8714	chr17
25408765	6620	8715	chr17
25408866	6622	8717	chr17
25408916	6623	8718	chr17
25409024	8030	10546	chr17
25409340	8031	10547	chr17
25410016	8033	10549	chr17
25410064	8035	10551	chr17
25410696	8036	10552	chr17
25410858	6628	8726	chr17
25410980	6629	8727	chr17
25411052	6630	8728	chr17
25411233	8039	10555	chr17
25411577	6632	8732	chr17
25411692	6633	8733	chr17
25411758	6634	8734	chr17
25412254	6635	8735	chr17
25413051	8042	10561	chr17
25413230	6638	8739	chr17
25413313	6640	8741	chr17
25413498	6642	8743	chr17
25414500	8045	10565	chr17
25414501	8045	10565	chr17
25416489	6649	8753	chr17
25417339	6651	8755	chr17
25417804	8050	10570	chr17
25417959	8050	10570	chr17
25417964	8050	10570	chr17
25419115	8052	10573	chr17
25419118	8052	10573	chr17
25420087	8057	10578	chr17
25420289	8058	10579	chr17
25420831	8059	10580	chr17
25420971	6653	8758	chr17
25421924	8062	10584	chr17
25422544	8064	10586	chr17
25422546	6654	8761	chr17
25422649	8065	10587	chr17
25423206	6658	8765	chr17
25423918	6659	8766	chr17
25424369	6661	8770	chr17
25424371	6661	8770	chr17
25424696	8069	10595	chr17
25424708	8069	10595	chr17
25425181	8072	10598	chr17
25425585	6662	8771	chr17
25425748	8074	10600	chr17
25425950	6665	8774	chr17
25426138	8075	10601	chr17
25426394	8076	10602	chr17
25427535	8078	10604	chr17
25428074	6668	8777	chr17
25429397	8081	10607	chr17
25430091	6672	8783	chr17
25430802	8082	10608	chr17
25430807	8082	10608	chr17
25430978	6675	8786	chr17
25431493	8083	10609	chr17
25431495	8083	10609	chr17
25431496	6676	8787	chr17
25431655	8084	10610	chr17
25432182	8085	10611	chr17
25433015	8086	10612	chr17
25433110	8086	10612	chr17
25433824	8087	10613	chr17
25433825	6680	8792	chr17
25433856	6680	8792	chr17
25433972	6682	8794	chr17
25434108	6683	8795	chr17
25434718	6684	8797	chr17
25435120	8089	10615	chr17
25435670	8090	10616	chr17
25436756	8092	10619	chr17
25436828	8093	10620	chr17
25440342	6690	8804	chr17
25440948	6691	8805	chr17
25441443	6692	8806	chr17
25444427	8095	10626	chr17
25444428	8095	10626	chr17
25444753	8095	10626	chr17
25446117	8102	10635	chr17
25448296	8102	10635	chr17
25450686	8106	10641	chr17
25451015	6724	8847	chr17
25451730	6727	8850	chr17
25452292	8108	10643	chr17
25454392	8109	10645	chr17
25454590	6733	8857	chr17
25454593	6733	8857	chr17
25455038	6734	8858	chr17
25455739	6735	8859	chr17
25457810	6740	8867	chr17
25458998	6742	8870	chr17
25459452	6745	8873	chr17
25459832	6746	8875	chr17
25460717	8116	10653	chr17
25460815	6749	8878	chr17
25461011	8120	10659	chr17
25461058	8120	10659	chr17
25461461	6752	8883	chr17
25461914	6753	8885	chr17
25462078	8123	10662	chr17
25462210	6755	8887	chr17
25462877	8126	10665	chr17
25462982	6756	8888	chr17
25463511	8131	10671	chr17
25463514	8131	10671	chr17
25463575	6758	8890	chr17
25466801	8134	10675	chr17
25467808	8137	10679	chr17
25467949	8138	10680	chr17
25468283	8139	10683	chr17
25468437	8140	10684	chr17
25468609	8141	10687	chr17
25468649	8142	10688	chr17
25468764	8144	10690	chr17
25469724	8146	10692	chr17
25469787	8147	10693	chr17
25470442	8148	10695	chr17
25470670	8148	10695	chr17
25470809	6774	8909	chr17
25471427	6778	8913	chr17
25471947	8149	10696	chr17
25472185	8150	10698	chr17
25472473	6779	8919	chr17
25473824	6783	8925	chr17
25473827	6783	8925	chr17
25473829	6783	8925	chr17
25474593	8151	10699	chr17
25474601	6786	8928	chr17
25474605	8151	10699	chr17
25474807	8152	10700	chr17
25476120	8153	10701	chr17
25476124	8153	10701	chr17
25477452	6790	8932	chr17
25478258	6791	8936	chr17
25479281	8159	10709	chr17
25479578	8161	10711	chr17
25480141	8162	10712	chr17
25480385	6795	8943	chr17
25480979	8164	10714	chr17
25482191	6805	8957	chr17
25482227	6805	8957	chr17
25482451	8166	10716	chr17
25483059	6807	8960	chr17
25483447	6811	8964	chr17
25483452	6811	8964	chr17
25483456	6811	8964	chr17
25483798	8167	10717	chr17
25484004	8169	10719	chr17
25484159	6812	8965	chr17
25484516	8172	10723	chr17
25485213	6814	8968	chr17
25485243	6814	8968	chr17
25486231	8175	10726	chr17
25486761	6816	8975	chr17
25487287	6818	8977	chr17
25487826	6822	8981	chr17
25487970	6824	8983	chr17
25488110	6827	8986	chr17
25488848	6835	8994	chr17
25489578	8178	10731	chr17
25489695	6837	8997	chr17
25490852	6839	9001	chr17
25491163	8180	10734	chr17
25491179	8180	10734	chr17
25492969	8181	10736	chr17
25493708	8181	10736	chr17
25494034	6848	9011	chr17
25494035	6845	9008	chr17
25494153	6848	9011	chr17
25494162	6848	9011	chr17
25494164	6848	9011	chr17
25494166	6848	9011	chr17
25495100	8186	10741	chr17
25504087	8190	10746	chr17
25504097	8190	10746	chr17
25504099	8190	10746	chr17
25520728	6860	9028	chr17
25532186	8195	10754	chr17
25532187	6867	9040	chr17
25535149	6871	9046	chr17
25536719	8200	10759	chr17
25539728	8201	10762	chr17
25539820	8201	10762	chr17
25540009	6875	9050	chr17
25540010	6875	9050	chr17
25544034	6878	9055	chr17
25548436	6883	9061	chr17
25550840	6885	9063	chr17
25551640	8204	10765	chr17
25552110	8205	10766	chr17
25552280	6889	9068	chr17
25553351	6893	9072	chr17
25553356	6893	9072	chr17
25553357	6893	9072	chr17
25555065	6895	9076	chr17
25555069	6895	9076	chr17
25561000	8214	10775	chr17
25562382	8215	10777	chr17
25562573	8216	10778	chr17
25563333	6912	9096	chr17
25564051	6914	9098	chr17
25564196	6918	9102	chr17
25564426	6916	9100	chr17
25564692	8219	10782	chr17
25564695	8219	10782	chr17
25564883	6919	9103	chr17
25565308	8222	10785	chr17
25565787	8223	10786	chr17
25566021	8225	10788	chr17
25566675	8226	10789	chr17
25567678	8230	10793	chr17
25567793	8233	10797	chr17
25567820	8233	10797	chr17
25567907	8233	10797	chr17
25567943	8237	10801	chr17
25569420	8238	10802	chr17
25569425	6923	9108	chr17
25573568	8240	10804	chr17
25574054	6931	9120	chr17
25574599	6934	9125	chr17
25574704	6935	9126	chr17
25575816	6937	9128	chr17
25578154	6939	9130	chr17
25579574	8242	10809	chr17
25581429	8245	10814	chr17
25581430	6945	9140	chr17
25582147	7692	10116	chr17
25583288	8249	10818	chr17
25583999	6949	9144	chr17
25586421	8251	10820	chr17
25586724	6953	9148	chr17
25587761	8256	10825	chr17
25588501	6955	9150	chr17
25589277	6957	9152	chr17
25596498	6964	9161	chr17
25597064	6968	9165	chr17
25598411	8264	10837	chr17
25601135	8265	10839	chr17
25601779	8269	10844	chr17
25603152	8272	10848	chr17
25606201	6975	9175	chr17
25606305	6975	9175	chr17
25606738	6977	9177	chr17
25607289	6978	9178	chr17
25608773	6982	9184	chr17
25610566	8277	10856	chr17
25610583	8277	10856	chr17
25612594	8279	10859	chr17
25616908	8279	10859	chr17
25616961	8279	10859	chr17
25616963	8279	10859	chr17
25617270	6992	9196	chr17
25617347	6992	9196	chr17
25617732	6995	9200	chr17
25618003	6996	9201	chr17
25618508	6998	9203	chr17
25619919	8282	10863	chr17
25620236	8285	10867	chr17
25620241	7000	9206	chr17
25620776	7002	9208	chr17
25621319	8291	10878	chr17
25621466	8290	10876	chr17
25621687	8291	10878	chr17
25621823	8293	10882	chr17
25622228	8294	10884	chr17
25622483	8298	10888	chr17
25622568	8298	10888	chr17
25622705	8298	10888	chr17
25623801	8301	10891	chr17
25625132	8308	10898	chr17
25625796	8314	10905	chr17
25626657	8316	10907	chr17
25626750	8318	10909	chr17
25626757	7006	9215	chr17
25628309	8321	10912	chr17
25632255	8333	10929	chr17
25633060	7013	9222	chr17
25639952	8342	10941	chr17
25643605	8342	10941	chr17
25643608	8342	10941	chr17
25643981	8350	10949	chr17
25644715	7021	9230	chr17
25650459	7023	9235	chr17
25651335	7026	9238	chr17
25652132	7028	9240	chr17
25654139	8355	10955	chr17
25655353	8359	10960	chr17
25658866	7036	9251	chr17
25659943	7039	9254	chr17
25661623	8362	10965	chr17
25664167	7055	9274	chr17
25664600	8367	10971	chr17
25664602	7057	9276	chr17
25666805	7066	9285	chr17
25666811	7066	9285	chr17
25671241	8374	10983	chr17
25672297	8377	10986	chr17
25673106	8379	10993	chr17
25674135	8383	10998	chr17
25674843	8385	11002	chr17
25674959	8385	11002	chr17
25675834	7073	9294	chr17
25682439	7078	9300	chr17
25683382	7079	9302	chr17
25702897	7094	9322	chr17
25712614	8414	11038	chr17
25713337	7107	9338	chr17
25713617	7108	9339	chr17
25714013	7110	9341	chr17
25714807	8418	11044	chr17
25718128	8419	11045	chr17
25723822	7114	9348	chr17
25724171	7114	9348	chr17
25724429	7117	9351	chr17
25724949	7119	9354	chr17
25725362	7122	9357	chr17
25726002	7123	9358	chr17
25726024	7123	9358	chr17
25726351	7126	9362	chr17
25727002	8426	11055	chr17
25727149	8427	11056	chr17
25727536	7128	9364	chr17
25727609	8429	11058	chr17
25727924	8431	11060	chr17
25728398	7129	9365	chr17
25728817	8432	11061	chr17
25729055	7129	9365	chr17
25729059	7129	9365	chr17
25729173	7130	9367	chr17
25729450	8433	11062	chr17
25729452	7132	9370	chr17
25730286	8436	11065	chr17
25730374	8438	11067	chr17
25730417	8438	11067	chr17
25730623	8441	11070	chr17
25730919	8442	11071	chr17
25730929	7133	9372	chr17
25731044	7134	9373	chr17
25731415	8443	11072	chr17
25731563	7135	9374	chr17
25731813	7136	9375	chr17
25732158	7138	9377	chr17
25732566	7139	9378	chr17
25732786	7140	9382	chr17
25733004	8445	11075	chr17
25733233	8447	11077	chr17
25734303	8449	11080	chr17
25734310	8449	11080	chr17
25734581	8454	11087	chr17
25735743	8455	11088	chr17
25736252	7145	9390	chr17
25736785	8457	11090	chr17
25736842	8457	11090	chr17
25736852	7147	9392	chr17
25736943	7149	9394	chr17
25738358	8459	11092	chr17
25738359	7156	9406	chr17
25739338	8461	11094	chr17
25740133	8463	11097	chr17
25740241	8469	11103	chr17
25740472	8471	11106	chr17
25740656	8473	11108	chr17
25740737	8476	11111	chr17
25741097	8480	11115	chr17
25741478	7162	9418	chr17
25741695	7164	9420	chr17
25741961	8484	11121	chr17
25742223	8487	11124	chr17
25742412	8487	11124	chr17
25742434	7165	9422	chr17
25742478	7166	9423	chr17
25742724	8489	11127	chr17
25743099	8493	11131	chr17
25744338	7167	9425	chr17
25744763	8498	11136	chr17
25745228	8501	11139	chr17
25745532	7168	9426	chr17
25745538	7168	9426	chr17
25746220	7169	9427	chr17
25746362	7169	9427	chr17
25746565	8505	11145	chr17
25746701	8505	11145	chr17
25747065	8509	11149	chr17
25747547	8513	11153	chr17
25748124	8515	11155	chr17
25748796	8517	11158	chr17
25748954	8518	11160	chr17
25749052	7171	9433	chr17
25749060	8520	11162	chr17
25749061	7171	9433	chr17
25750373	7173	9436	chr17
25750413	7173	9436	chr17
25752578	7176	9443	chr17
25753096	7176	9443	chr17
25753538	7176	9443	chr17
25756192	7181	9450	chr17
25762994	7189	9464	chr17
25763150	7190	9465	chr17
25763372	7191	9467	chr17
25763558	8531	11180	chr17
25763828	7195	9473	chr17
25765287	8535	11188	chr17
25765473	7199	9479	chr17
25767460	8539	11194	chr17
25769509	8542	11197	chr17
25770095	8544	11200	chr17
25770718	8547	11204	chr17
25770940	8547	11204	chr17
25771486	8549	11206	chr17
25771784	8551	11208	chr17
25771916	7206	9489	chr17
25771927	7206	9489	chr17
25772029	7206	9489	chr17
25772436	7208	9491	chr17
25778774	7213	9503	chr17
25779245	7214	9504	chr17
25779435	8562	11220	chr17
25779858	8563	11221	chr17
25781822	8566	11225	chr17
25781830	7218	9509	chr17
25782479	7221	9512	chr17
25782935	8568	11228	chr17
25783249	7223	9516	chr17
25783341	7223	9516	chr17
25783667	7226	9519	chr17
25784072	7228	9522	chr17
25785615	7233	9529	chr17
25786230	8575	11236	chr17
25791382	7239	9536	chr17
25791815	7243	9541	chr17
25793854	8582	11248	chr17
25793857	1011	1288	chr17
25794416	8583	11249	chr17
25794770	8585	11252	chr17
25795461	7250	9550	chr17
25796524	8587	11256	chr17
25796680	7253	9553	chr17
25796920	8589	11258	chr17
25797767	8593	11262	chr17
25797819	7256	9557	chr17
25797962	8595	11265	chr17
25798063	7257	9559	chr17
25798235	7258	9560	chr17
25798429	7262	9564	chr17
25798518	7264	9567	chr17
25799346	4269	5574	chr17
25799637	4283	5602	chr17
25799655	8599	11269	chr17
25800486	8608	11283	chr17
25800675	8610	11286	chr17
25800777	8610	11286	chr17
25800916	8611	11287	chr17
25801080	7270	9576	chr17
25801533	8614	11291	chr17
25801538	7275	9581	chr17
25801621	7278	9584	chr17
25801681	8615	11292	chr17
25801823	7280	9586	chr17
25802287	8619	11298	chr17
25804041	8625	11306	chr17
25804480	8626	11308	chr17
25804645	8627	11310	chr17
25804897	7291	9598	chr17
25805048	7293	9600	chr17
25805491	8630	11314	chr17
25805802	8633	11318	chr17
25805813	8633	11318	chr17
25805886	7295	9603	chr17
25805891	7295	9603	chr17
25808291	8642	11332	chr17
25808471	7299	9608	chr17
25808660	7301	9610	chr17
25808825	7303	9612	chr17
25811822	8650	11343	chr17
25812101	7315	9626	chr17
25816359	9196	12030	chr18
25818686	9199	12034	chr18
25819482	8659	11356	chr18
25820262	9205	12041	chr18
25820804	9207	12043	chr18
25820805	9207	12043	chr18
25822728	8661	11362	chr18
25822730	8661	11362	chr18
25839393	9224	12069	chr18
25839394	8671	11372	chr18
25840237	8673	11374	chr18
25843798	9231	12076	chr18
25845880	9233	12079	chr18
25846306	8681	11385	chr18
25847799	8683	11389	chr18
25848155	8683	11389	chr18
25848178	8683	11389	chr18
25848179	8683	11389	chr18
25848180	8683	11389	chr18
25848194	8683	11389	chr18
25852132	9240	12087	chr18
25852421	9240	12087	chr18
25852426	9240	12087	chr18
25858231	9240	12087	chr18
25866636	9255	12108	chr18
25866640	9255	12108	chr18
25866649	9255	12108	chr18
25869118	9256	12109	chr18
25877828	9263	12117	chr18
25882023	8696	11405	chr18
25884857	9269	12125	chr18
25889352	8698	11407	chr18
25900852	8709	11424	chr18
25904705	8710	11425	chr18
25905046	8713	11428	chr18
25905054	8713	11428	chr18
25907026	8716	11433	chr18
25908434	8717	11434	chr18
25909825	9284	12144	chr18
25910761	8720	11437	chr18
25912536	8723	11440	chr18
25912818	8725	11442	chr18
25918225	8728	11446	chr18
25918937	8729	11447	chr18
25930569	8739	11459	chr18
25931193	8739	11459	chr18
25932192	8746	11466	chr18
25932253	8739	11459	chr18
25932766	9313	12178	chr18
25933493	8748	11468	chr18
